letter_id	letter_title	authority	ms_id	id repository	repository	settlement	idno	locus	creation	date	author_id	author	author_VIAF_URL	author_certainty	place_id	lat	lon	place	place_GeoName_URL	place_certainty	recipient_id	recipient	recipient_BNF_URL
CoEg_Mariette_1878-05-24	Le 24 mai 1878, de Paris, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fo 603	1878-05-24	24 May 1878	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1878-06-20	Le 20 juin 1878, de Boulogne-sur-Mer, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fos 604-605	1878-06-20	20 June 1878	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1878-07-24	Le 24 juillet 1878, sans doute de Boulogne-sur-Mer, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fo 606	1878-07-24	24 July 1878	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1878-08-20	Le 20 août 1878, de Pont-de-Briques, à Gaillardot	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	Fos 607-608	1878-08-20	20 August 1878	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000133	50.681667	1.625833	Pont-de-Briques	https://www.geonames.org/2980283		CoEg_pers_00000277	Gaillardot, Charles	
CoEg_Mariette_1878-08-21	Le 21 août 1878, de Pont-de-Briques, à Daninos	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fos 609-610	1878-08-21	21 August 1878	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000133	50.681667	1.625833	Pont-de-Briques	https://www.geonames.org/2980283		CoEg_pers_00000513	Daninos Pacha, Albert	
CoEg_Mariette_1878-11-01	Le 1er novembre 1878, d’Auteuil, à Hanotaux	Thomas Lebée	CoEg_Mariette_ms_012	CoEg_org_00000004	Institut de France	Paris	ms. 8524, boîte 1	document 2	1878-11-01	1 November 1878	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000096	0	0	Auteuil	https://www.geonames.org/6545275		CoEg_pers_00000445	Hanotaux, Gabriel	https://catalogue.bnf.fr/ark:/12148/cb11906848h
CoEg_Mariette_1878-79-xx-xx_EPHE_Lacau_44-114	En 1878 ou 1879, à Zéki Pacha	Thomas Lebée	CoEg_Mariette_ms_027	CoEg_org_00000086	École pratique des hautes études	Aubervilliers	fonds Lacau	boîte 44, document 114	s. d.	s. d.	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_imn	0	0	À identifier			CoEg_pers_00000370	Zéki Pacha, Mohammed	
CoEg_Mariette_1879-03-09	Le 9 mars 1879, de Boulaq, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fos 611-612	1879-03-09	9 March 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-03-24	Le 24 mars 1879, de Boulaq, à Maisonneuve	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fo 614	1879-03-24	24 March 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683		CoEg_pers_00000412	Maisonneuve	
CoEg_Mariette_1879-03-29	Le 29 mars 1879, de Boulaq, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fos 615-616	1879-03-29	29 March 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-04-19	Le 19 avril 1879, de Boulaq, à Zéki Pacha	Thomas Lebée	CoEg_Mariette_ms_027	CoEg_org_00000086	École pratique des hautes études	Aubervilliers	fonds Lacau	boîte 44, document 115	1979-04-19	19 April 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000370	Zéki Pacha, Mohammed	
CoEg_Mariette_1879-05-02	Le 2 mai 1879, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	143-144	1879-05-02	2 May 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1879-05-05	Le 5 mai 1879, sans doute de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	145	1879-05-05	5 May 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	conjecture	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1879-05-08	Le 8 mai 1879, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	146-147	1879-05-08	8 May 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1879-05-10	Le 10 mai 1879, sans doute de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	148-149	1879-05-10	10 May 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	conjecture	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1879-05-10b	Le 10 mai 1879, de Boulaq, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fos 617-618	1879-05-10	10 May 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-05-11	Peut-être le 11 mai 1879, peut-être du Caire, à un haut fonctionnaire égyptien non dénommé	Thomas Lebée	CoEg_Mariette_ms_027	CoEg_org_00000086	École pratique des hautes études	Aubervilliers	fonds Lacau	boîte 45, n. p.	1979-05-11	11 May 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000010	30.056111111111	31.239444444444	Le Caire	https://www.geonames.org/360630		CoEg_pers_imn	À identifier	
CoEg_Mariette_1879-06-01	Le 1er juin 1879, de Boulaq, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	Fos 619-620	1879-06-01	1 June 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-06-20	Le 20 juin 1879, de Boulogne-sur-Mer, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	150-151	1879-06-20	20 June 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1879-06-25	Le 25 juin 1879, de Boulogne-sur-Mer, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	152	1879-06-25	25 June 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1879-06-30	Le 30 juin 1879, de Boulogne-sur-Mer, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fo 622	1879-06-30	30 June 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-07-02	Le 2 juillet 1879, de Boulogne-sur-Mer, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	Fo 624	1879-07-02	2 July 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-07-08a	Le 8 juillet 1879, de Boulogne-sur-Mer, à Maspero (1)	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	Fo 626	1879-07-08	8 July 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-07-08b	Le 8 juillet 1879, de Boulogne-sur-Mer, à Maspero (2)	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fo 625	1879-07-08	8 July 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-07-18	Le 18 juillet 1879, de Paris, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fos 628-629	1879-07-18	18 July 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-08-12	Le 12 août 1879, de Boulogne-sur-Mer, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fo 630	1879-08-12	12 August 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-09-21	Le 21 septembre 1879, de Boulogne-sur-Mer, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	153-154	21/3 septembre 1879	21/3 septembre 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1879-09-25	Le 25 septembre 1879, de Boulogne-sur-Mer, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fos 633-636	1879-09-25	25 September 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-10-01	Le 1er octobre 1879, de Boulogne-sur-Mer, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	155-156	1879-10-01	1 October 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1879-10-01b	Le 1er octobre 1879, de Boulogne-sur-Mer, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	Fos 637-638	1879-10-01	1 October 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-10-04	Le 4 octobre 1879, de Boulogne-sur-Mer, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fos 639-640	04/10/79	4 October 1879	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-10-07	Le 7 octobre 1879, de Boulogne-sur-Mer, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	157	1879-10-07	07/10/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1879-10-07b	Le 7 octobre 1879, de Boulogne-sur-Mer, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fo 641	1879-10-07	07/10/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-10-12	Le 12 octobre 1879, de Boulogne-sur-Mer, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	158	1879-10-12	12/10/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1879-10-17	Peut-être le 17 octobre 1879, de Boulogne-sur-Mer, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	Fo 642	1879-10-17	17/10/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-10-21	Le 21 octobre 1879, de Boulogne-sur-Mer, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	159-161	1879-10-21	21/10/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1879-10-21b	Le 21 octobre 1879, de Boulogne-sur-Mer, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fo 643	1879-10-21	21/10/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-10-22	Le 22 octobre 1879, de Boulogne-sur-Mer, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	162-164	1879-10-22	22/10/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1879-10-22b	Le 22 octobre 1879, de Boulogne-sur-Mer, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fo 644	1879-10-22	22/10/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-10-24	Le 24 octobre 1879, de Boulogne-sur-Mer, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fo 645	1879-10-24	24/10/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1879-10-25	Le 25 octobre 1879, de Boulogne-sur-Mer, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	165-166	1879-10-25	25/10/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1879-11-02	Le 2 novembre 1879, de Boulogne-sur-Mer, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	167	1879-11-02	02/11/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1879-11-06	Le 6 novembre 1879, de Paris, au président de la commission des missions scientifiques	Thomas Lebée	CoEg_Mariette_ms_002	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine	F/17/2988/1, dossier « Mariette »	n. p.	1879-11-06	06/11/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_00000238	Ferry, Jules	https://catalogue.bnf.fr/ark:/12148/cb12513455m
CoEg_Mariette_1879-11-12	Le 12 novembre 1879, de Boulogne-sur-Mer, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	168	1879-11-12	12/11/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1879-11-19	Le 19 novembre 1879, de Paris, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	169	1879-11-19	19/11/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1879-12-15	Le 15 décembre 1879, de Boulaq, à Gaillardot	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fo 648	1879-12-15	15/12/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683		CoEg_pers_00000277	Gaillardot, Charles	
CoEg_Mariette_1879-12-27	Le 27 décembre 1879, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	170-172	1879-12-27	27/12/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1880-01-13	Le 13 janvier 1880, de Boulaq, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	fos 649-650	1880-01-13	13/01/80	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1880-01-14	Le 14 janvier 1880, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	173-174	1879-01-14	14/01/79	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1880-01-19	Le 19 janvier 1880, sans lieu, au ministre égyptien des Travaux publics	Thomas Lebée	CoEg_Mariette_ms_027	CoEg_org_00000086	École pratique des hautes études	Aubervilliers	fonds Lacau	boîte 45, n. p.	19/01/80	19/01/80	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_imn	0	0	À identifier			CoEg_pers_imn	À identifier	
CoEg_Mariette_1880-02-17	Le 17 février 1880, sans lieu, au ministre égyptien des Travaux publics	Thomas Lebée	CoEg_Mariette_ms_027	CoEg_org_00000086	École pratique des hautes études	Aubervilliers	fonds Lacau	boîte 45, n. p.	17/02/80	17/02/80	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_imn	0	0	À identifier			CoEg_pers_imn	À identifier	
CoEg_Mariette_1880-02-25	Le 25 février 1880, de Boulaq, au ministre égyptien des Travaux publics	Thomas Lebée	CoEg_Mariette_ms_027	CoEg_org_00000086	École pratique des hautes études	Aubervilliers	fonds Lacau	boîte 44, document 122	25/02/80	25/02/80	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_imn	Excellence	
CoEg_Mariette_1880-03-16	Le 16 mars 1880, de Boulaq, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	Fos 601-602	1880-03-16	16/03/80	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1880-04-13	Le 13 avril 1880, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	175-177	1880-04-13	13/04/80	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1880-05-31	Le 31 mai 1880, de Boulaq, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	178-179	1880-05-31	31/05/80	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1880-07-06	Le 7 juin 1880, de Boulaq, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004			ms. 4030	fos 651-652	1880-07-06	06/07/80	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000029	30.053	31.23	Boulaq	https://www.geonames.org/358683		CoEg_pers_00000291	Maspero, Gaston	
